Origin node,Message count,Uniform Packet loss chance in %,Transmition per relay
0,13637,10,3




Node,Nr links,Nr adjacent node,Tot loss chance,Timestamp last msg,Packets recived,Packets lost,Packet loss %,Peak Buffer size
0,2,2,10.0,1022775.0,13637.0,0.0,0.0,0
1,2,2,0.0,1022725.0,13637.0,0.0,0.0,1
2,2,2,10.0,1022728.0,13637.0,0.0,0.0,2
