Origin node,Message count,Uniform Packet loss chance in %,Transmition per relay
0,13637,10,7




Node,Nr links,Nr adjacent node,Tot loss chance,Timestamp last msg,Packets recived,Packets lost,Packet loss %,Peak Buffer size
0,2,2,10.0,2386475.0,13637.0,0.0,0.0,0
1,2,2,0.0,2386325.0,13637.0,0.0,0.0,1
2,2,2,10.0,2386327.25,13637.0,0.0,0.0,2
